[00:00:03.308 --> 00:00:04.688]  We're live.
[00:27:20.655 --> 00:27:23.738]  And to instantly have full welfare and your whole family legalized.
[00:27:24.599 --> 00:27:31.045]  But, if you're a skilled person from Australia or South Africa or Western Europe, it's almost impossible to come over here.
[00:27:31.385 --> 00:27:40.574]  Even the guy they want to host for Larry King Live, a top British broadcaster, has had to suspend coming here until next year because he can't get a worker visa.
[00:27:42.250 --> 00:27:44.030]  But, you're Obama's aunt.
[00:27:44.091 --> 00:27:45.611]  His whole family is over here.
[00:27:45.631 --> 00:27:46.631]  They're all illegal aliens.
[00:27:46.831 --> 00:27:47.892]  They've been here for decades.
[00:27:48.372 --> 00:27:49.352]  They get free welfare.
[00:27:49.392 --> 00:27:50.072]  They don't work.
[00:27:50.632 --> 00:27:53.413]  And when she gets asked about it, she says, you owe it to me.
[00:27:54.193 --> 00:27:55.033]  You owe it to me.
[00:27:55.534 --> 00:28:07.577]  This is the foreign army of weak, bedwetting parasites who are the voting army who are going to take your farm, your ranch, your guns, your kids, everything.
[00:28:08.393 --> 00:28:10.034]  And the SWAT teams are a bunch of foreigners.
[00:28:10.594 --> 00:28:12.775]  These Federal Army SWAT teams they're creating.
[00:28:13.015 --> 00:28:13.775]  This is hell!
[00:28:14.236 --> 00:28:17.277]  Just as the British 200 plus years ago landed German troops here.
[00:28:17.677 --> 00:28:23.780]  They now land a motley crew of foreigners and slap American flags on their arms, but teach them to hate this country.
[00:28:24.280 --> 00:28:28.042]  Now, we may not even be able to repair things even if you'd wake up and take action.
[00:28:28.342 --> 00:28:30.643]  But if you sit there and live in denial, it's over.
[00:28:30.883 --> 00:28:32.004]  Now, here is his hand.
[00:28:33.271 --> 00:28:39.094]  The illegal alien, on welfare, saying you owe me everything.
[00:28:39.655 --> 00:28:40.195]  Scum.
[00:28:40.475 --> 00:28:41.095]  Here it is.
[00:28:41.616 --> 00:28:45.638]  Zatouni Anyango lives in South Boston in public housing.
[00:28:46.178 --> 00:28:47.099]  She's unemployed.
[00:28:47.479 --> 00:28:48.960]  She collects disability.
[00:28:49.480 --> 00:28:52.362]  And insisting her nephew never pulled any strings for her.
[00:28:53.042 --> 00:28:57.005]  Recently, she sat down for an exclusive interview with Jonathan Elias.
[00:28:57.485 --> 00:28:59.486]  And Jonathan, she's not making any apologies.
[00:28:59.686 --> 00:29:00.727]  Jack, she makes none.
[00:29:00.767 --> 00:29:01.968]  In fact, she's very fiery.
[00:29:02.468 --> 00:29:04.949]  The mention of her name makes many in Boston angry.
[00:29:05.250 --> 00:29:08.391]  Angry because she is living off of a system that she's never paid into.
[00:29:09.072 --> 00:29:14.935]  Angry because she is from a family that is now very wealthy, yet she remains a burden to Massachusetts taxpayers.
[00:29:16.736 --> 00:29:17.417]  If I come,
[00:29:19.011 --> 00:29:24.215]  As an immigrant, you have the obligation to make me a citizen.
[00:29:24.656 --> 00:29:30.160]  This is President Obama's aunt, a woman many say is the poster child of our broken immigration system.
[00:29:30.180 --> 00:29:31.721]  Alright, we'll be right back.
[00:29:32.242 --> 00:29:36.125]  And they always call it broken, and their solution is, let billions in!
[00:29:37.586 --> 00:29:41.289]  And then Hollywood will produce movies where the foreigners hack us up with machetings.
[00:29:41.549 --> 00:29:44.111]  Of course then, who's gonna pay for all your welfare?
[00:29:44.652 --> 00:29:45.612]  That's the big dirty secret.
[00:29:45.632 --> 00:29:47.174]  Almost all these immigrants are on welfare.
[00:29:48.817 --> 00:29:51.858]  We're on the march, the empire's on the run.
[00:29:52.758 --> 00:29:55.579]  Alex Jones and the GCN Radio Network.
[00:29:58.600 --> 00:30:04.002]  When you're out on the road, the last place you want to be is on the road.
[00:30:04.022 --> 00:30:10.024]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:30:10.404 --> 00:30:17.066]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:30:19.127 --> 00:30:21.410]  They sow pride in every stitch.
[00:30:23.172 --> 00:30:25.295]  Guarantee you love the way they fit.
[00:30:37.268 --> 00:30:39.149]  We turn jeans inside out.
[00:30:39.409 --> 00:30:40.909]  Diamond Gusset Jeans.
[00:30:41.189 --> 00:30:43.750]  Made in the USA with unparalleled quality.
[00:30:44.070 --> 00:30:50.331]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection, so you can ride all day with confidence.
[00:30:50.711 --> 00:30:52.912]  Order yours at gusset.com.
[00:30:53.412 --> 00:30:54.832]  Diamond Gusset Jeans.
[00:30:54.992 --> 00:30:55.433]  Got it.
[00:30:55.773 --> 00:30:56.273]  Others don't.
[00:30:58.055 --> 00:31:01.876]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[00:31:02.156 --> 00:31:07.857]  This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[00:31:08.117 --> 00:31:11.918]  Go to HomeGain.com and see what I'm talking about.
[00:31:12.298 --> 00:31:18.639]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[00:31:19.019 --> 00:31:21.920]  This is a great way to be able to monitor the value of your home.
[00:31:22.340 --> 00:31:23.860]  And again, it's absolutely free.
[00:31:24.440 --> 00:31:26.081]  There are tons of tools to help you.
[00:31:26.481 --> 00:31:29.962]  For instance, if you want to remodel your home, go to HomeGain.com.
[00:31:30.262 --> 00:31:36.825]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[00:31:37.065 --> 00:31:40.166]  For 10 years, these folks have been helping home sellers and buyers.
[00:31:40.626 --> 00:31:42.549]  Visit their link at InfoWars.com.
[00:31:42.969 --> 00:31:48.056]  Look for Max, the Orange Home Gain Gorilla, to help you with any real estate needs you might have.
[00:31:48.377 --> 00:31:49.418]  You'll love this site.
[00:31:49.618 --> 00:31:51.000]  It's HomeGain.com.
[00:31:51.501 --> 00:31:54.064]  H-O-M-E G-A-I-N.com.
[00:31:54.385 --> 00:31:55.146]  Check them out today.
[00:31:57.619 --> 00:31:59.221]  Hello friends, this is Alex Jones.
[00:31:59.261 --> 00:32:02.063]  You've heard me talk about Cal Bend 5 Star Soaps for years.
[00:32:02.624 --> 00:32:07.569]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[00:32:07.849 --> 00:32:11.032]  You can buy factory direct, shipped via UPS right to your door.
[00:32:11.292 --> 00:32:13.634]  Check them out on the web at 5starsoap.com.
[00:32:14.255 --> 00:32:15.136]  Or call 800-340-7091.
[00:32:17.799 --> 00:32:18.740]  Take my word for it.
[00:32:18.920 --> 00:32:21.262]  Once you've used pure soap, you won't buy anything else.
[00:32:21.583 --> 00:32:27.789]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[00:32:28.109 --> 00:32:30.912]  Buy American and stay clean, as well as support InfoWars.
[00:32:31.052 --> 00:32:33.274]  Visit 5StarsSoap.com today or call 1-800-340-7091.
[00:32:33.294 --> 00:32:34.436]  Well, Marty, what do you have to say?
[00:32:37.924 --> 00:32:45.169]  As founder and owner for over 63 years, satisfaction is guaranteed or double your dirt back!
[00:32:45.850 --> 00:32:50.894]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[00:32:50.954 --> 00:32:51.394]  Thank you!
[00:33:01.032 --> 00:33:02.933]  You are obsolete, Mr. Wordsworth.
[00:33:03.513 --> 00:33:03.894]  A lie!
[00:33:04.334 --> 00:33:06.015]  No man is obsolete!
[00:33:06.335 --> 00:33:08.156]  You have no function, Mr. Wordsworth.
[00:33:08.216 --> 00:33:11.098]  You're an anachronism, like a ghost from another time!
[00:33:11.438 --> 00:33:16.561]  I am nothing more than a reminder to you that you cannot destroy truth by burning pages!
[00:33:16.901 --> 00:33:18.522]  You're a bug, Mr. Wordsworth!
[00:33:18.582 --> 00:33:19.702]  A crawling insect!
[00:33:20.343 --> 00:33:24.145]  An ugly, misformed little creature who has no purpose here, no meaning!
[00:33:24.745 --> 00:33:25.986]  I am a human being.
[00:33:26.406 --> 00:33:33.408]  Words, Mr. Wordsworth, that have no substance and no dimension, like air, like the wind.
[00:33:33.989 --> 00:33:34.749]  I don't care.
[00:33:35.149 --> 00:33:36.169]  I tell you, I don't care.
[00:33:36.189 --> 00:33:37.550]  I'm a human being.
[00:33:37.730 --> 00:33:38.250]  I exist.
[00:33:38.370 --> 00:33:44.973]  And if I speak one thought aloud, that thought lives, even after I'm shoveled into my grave.
[00:33:45.453 --> 00:33:48.174]  Delusions, Mr. Wordsworth.
[00:33:48.594 --> 00:33:53.276]  Delusions that you inject into your veins to make you think you have
[00:34:03.338 --> 00:34:06.820]  Resistance to tyrants is obedience to God.
[00:34:07.421 --> 00:34:09.262]  It's Alex Jones.
[00:34:10.623 --> 00:34:24.654]  I don't know where to start on this whole Obama situation and the fact that at least five of his Kenyan family are here living on welfare for free.
[00:34:26.087 --> 00:34:40.619]  You know, really the bigger issue is, what type of person who's conservatively made ten million dollars in the last decade, off book sales and the rest of it, and stock, would not help his family?
[00:34:41.400 --> 00:34:48.266]  I personally have some family who've been on hard times off and on, and I've given them quite a bit of money.
[00:34:49.747 --> 00:34:52.209]  And it's because charity starts at home.
[00:34:55.226 --> 00:35:02.772]  And I also have given money to handicapped children charities and other things that I know actually help people.
[00:35:04.633 --> 00:35:10.898]  You know, a lot of charity is making sure you're not giving to a bad group because so many of them are corrupt and bad, but you can't let that stop you.
[00:35:11.439 --> 00:35:12.559]  But can you imagine?
[00:35:13.560 --> 00:35:17.383]  Michelle Obama's very wealthy, Obama is very wealthy, Barry Sitaro.
[00:35:17.923 --> 00:35:20.626]  And he doesn't meet with, he doesn't see his family.
[00:35:21.866 --> 00:35:23.528]  He met with them when he was younger in Kenya.
[00:35:25.106 --> 00:35:33.349]  And the media basically has ignored this, and then his aunt gets up on television and says, you know, she came here illegally, that's on record.
[00:35:33.609 --> 00:35:36.951]  She's on a whole bunch of welfare, the highest level of welfare you could be on.
[00:35:36.971 --> 00:35:37.831]  She's on disability.
[00:35:38.491 --> 00:35:39.852]  She's living in government housing.
[00:35:40.612 --> 00:35:43.453]  She's got money to be wearing nice clothes and having her hair all done up.
[00:35:44.234 --> 00:35:48.836]  And she's sitting up there saying, you owe it to me, and she says it with disgust.
[00:35:49.416 --> 00:35:51.877]  This is the big banker's army.
[00:35:52.856 --> 00:35:54.637]  Our military is full of foreigners.
[00:35:55.938 --> 00:35:56.679]  I mean, directly.
[00:35:56.699 --> 00:35:58.920]  Illegal aliens, they're going to make them legal, put them in.
[00:35:59.320 --> 00:36:00.201]  They've already been doing it.
[00:36:00.621 --> 00:36:01.782]  Now they're going to accelerate it.
[00:36:02.022 --> 00:36:02.682]  Free tuition.
[00:36:02.702 --> 00:36:11.328]  Remember all the cases in Texas and Utah that have come out in the last few years, where in-state citizens pay more for college than illegal aliens.
[00:36:11.648 --> 00:36:14.350]  And then out-of-state citizens pay even more.
