[00:00:00.117 --> 00:00:00.537]  Network.
[00:23:10.969 --> 00:23:15.091]  Inhaling exposure can lead to coughing, wheezing, shortness of breath, headache, and nausea.
[00:23:15.311 --> 00:23:19.494]  Also may be irritating to the skin and mucous membranes and cause you to seek medical help.
[00:23:19.874 --> 00:23:24.757]  Perfumes, also known as fragrance on a label, can indicate the presence of thousands of separate ingredients.
[00:23:25.137 --> 00:23:28.720]  Now just by one example, here's what's in my CalBen Pure Soap Shampoo.
[00:23:28.900 --> 00:23:34.244]  It's all natural, earth friendly, it contains extra virgin cocoa butter oils and vegetable protein oils.
[00:23:34.524 --> 00:23:37.266]  No harsh chemicals, no animal tallow or testing.
[00:23:37.547 --> 00:23:38.447]  So what are you waiting for?
[00:23:38.748 --> 00:23:49.476]  Call now 1-800-340-7091 and find out how a family of four can save over $1,000 per year on all their cleaning products with CalBen Pure Soaps.
[00:23:49.856 --> 00:23:51.637]  Call CalBenPullFree at 1-800-340-7091.
[00:23:51.777 --> 00:23:59.761]  That's 800-340-7091 or visit CalBenPureSoap.com.
[00:24:10.727 --> 00:24:12.868]  Things really are accelerating.
[00:24:13.428 --> 00:24:19.251]  I mean, the amount of open New World Order activity that I see in a single day
[00:24:20.254 --> 00:24:26.137]  Is more than we would see ten years ago in an entire six-month, maybe a year-long period.
[00:24:26.977 --> 00:24:30.419]  I mean, the stack of news I've got today is just massive.
[00:24:30.439 --> 00:24:37.802]  But continuing with this AP article about the Supreme Court ruling, 5-4 ruling, represented a defeat for homeowners.
[00:24:38.843 --> 00:24:47.727]  As a result, cities now have water power to bulldoze residences for other residences, for hotels, for shopping malls, for other projects, not just highways.
[00:24:48.667 --> 00:24:52.368]  As a result, this is really going to hurt property rights.
[00:24:52.428 --> 00:24:54.208]  Local officials, not federal judges.
[00:24:54.228 --> 00:24:55.469]  This is from the Associated Press.
[00:24:55.989 --> 00:25:02.631]  Local officials, not federal judges, know best in deciding whether a development project will benefit the community.
[00:25:03.071 --> 00:25:04.011]  Justice is said.
[00:25:04.071 --> 00:25:15.274]  So, oh, the local people put into office by the bankers and put into office by all these other control freaks, they know best.
[00:25:15.334 --> 00:25:16.114]  They'll decide.
[00:25:17.583 --> 00:25:31.412]  The city has carefully formulated an economic development that it believes will provide appreciable benefits to the community, including, but by no means limited to, new jobs, increased tax revenue, Justice John Paul Stevens wrote for the majority.
[00:25:31.553 --> 00:25:37.937]  He was joined by Justice Anthony Kennedy, David H. Souter, Ruth Bader Ginsburg, and Stephen G. Breyer.
[00:25:38.712 --> 00:25:41.835]  And of course, seven of the nine were appointed by Republicans.
[00:25:41.855 --> 00:25:43.056]  This is your conservative court.
[00:25:43.556 --> 00:25:50.482]  At issue was the scope of the Fifth Amendment, which allows governments to take private property through eminent domain if the land is for public use.
[00:25:50.522 --> 00:26:05.554]  And again, four years ago they ruled, in a case in Nevada, up by Reno, by a lake, that they don't have to give just compensation for government intimate domain, so I wonder how they'll mesh these two nightmare rulings together.
[00:26:07.308 --> 00:26:12.569]  And this area up in Connecticut is just a beautiful area.
[00:26:12.589 --> 00:26:14.290]  I've seen photographs of it.
[00:26:14.330 --> 00:26:16.890]  Beautiful hundred-year-old homes.
[00:26:17.190 --> 00:26:17.970]  Middle class.
[00:26:19.911 --> 00:26:22.491]  And the people unanimously do not want it.
[00:26:22.531 --> 00:26:27.232]  It is a huge neighborhood along a large body of water and it is gone.
[00:26:28.233 --> 00:26:30.213]  The bulldozers are a coming.
[00:26:31.207 --> 00:26:38.092]  And there's a whole other area of debate where it shows that clearly they're not giving them what the homes are worth.
[00:26:40.193 --> 00:26:44.676]  But again, the same corrupt city is going to decide what people are going to be paid.
[00:26:45.376 --> 00:26:51.300]  And with this federal ruling that they don't have to pay you anything... Look out, ladies and gentlemen.
[00:26:51.360 --> 00:26:58.685]  I mean, this is diametrically, 180 degrees against what this country is supposed to be.
[00:26:59.770 --> 00:27:01.571]  How this country is supposed to operate.
[00:27:01.951 --> 00:27:03.953]  We got a guest coming up in a few minutes to talk about it.
[00:27:04.513 --> 00:27:05.194]  House O.K.'
[00:27:05.153 --> 00:27:16.361]  's ban on flag burning, though, the flag symbolizes the Bill of Rights, the Declaration of Independence, the Constitution, America, the veterans that have fought and died for this country.
[00:27:17.761 --> 00:27:22.645]  The flag itself is not those rights, and I do not like people that burn the American flag.
[00:27:23.225 --> 00:27:24.606]  Most of them are misguided idiots.
[00:27:26.810 --> 00:27:28.451]  I do not appreciate it.
[00:27:28.912 --> 00:27:30.773]  But, I'm not an emotional idiot.
[00:27:31.454 --> 00:27:35.597]  And I will fight for their right to burn that flag.
[00:27:36.718 --> 00:27:41.181]  I will fight for their right to do it because it's under the First Amendment.
[00:27:42.142 --> 00:27:53.711]  And when you arrest somebody for burning that flag, ladies and gentlemen, what you are in a sense doing is burning the First Amendment.
[00:27:54.031 --> 00:27:56.393]  You're actually burning the soul of that flag.
[00:27:57.583 --> 00:27:58.824]  And I hope people understand that.
[00:27:58.864 --> 00:28:03.326]  So here they are giving you non-existent petty rights, which actually restrict your rights.
[00:28:04.607 --> 00:28:17.013]  The House yesterday approved a constitutional amendment that would give Congress the power to ban desecration of the American flag, a measure rejected twice by the Senate in the past decade, but expected to get closer vote this year.
[00:28:17.822 --> 00:28:28.148]  By 286 to 130, House members approved the amendment after a debate over whether such a ban would run afoul of the Constitution's free speech protections.
[00:28:28.388 --> 00:28:40.035]  And if this then passes the Senate, it will go to the states and they could easily try to tack other amendments on and try to change the 22nd Amendment.
[00:28:40.075 --> 00:28:41.375]  A bill is introduced to do that.
[00:28:41.856 --> 00:28:47.339]  So Bill Clinton or George Bush or Hillary or Arnold can run for more than two consecutive terms.
[00:28:48.982 --> 00:28:56.609]  They've got bills in there to change Article 2, Clause 3, so Schwarzenegger... Article 2, Clause 5, excuse me.
[00:28:57.189 --> 00:28:59.231]  So Schwarzenegger can run for President?
[00:29:00.793 --> 00:29:02.534]  Very, very serious.
[00:29:02.875 --> 00:29:05.717]  Very, very dangerous.
[00:29:06.958 --> 00:29:11.883]  And of course, in January, the Congress voted to basically give up their authority to the executive branch.
[00:29:12.323 --> 00:29:14.225]  What was called the Doomsday Bill.
[00:29:16.132 --> 00:29:20.673]  And we have Tommy Franks and others talking about martial law after another terror attack.
[00:29:21.154 --> 00:29:26.655]  And in Richmond, Virginia, they're trying to declare martial law because there's been less shootings this year than last year.
[00:29:27.856 --> 00:29:28.836]  At the six-month mark.
[00:29:30.176 --> 00:29:30.656]  They don't care.
[00:29:30.696 --> 00:29:32.357]  They're calling it an emergency.
[00:29:34.858 --> 00:29:38.059]  So everywhere, we hear these terms.
[00:29:38.119 --> 00:29:42.040]  Everywhere we see martial law, the term martial law being used.
[00:29:43.420 --> 00:29:45.141]  Federalization of major cities.
[00:29:46.218 --> 00:29:47.339]  We'll be right back with our guests.
[00:29:47.399 --> 00:29:50.363]  PrisonPlanet.tv and InfoWars.net are the websites.
[00:29:50.583 --> 00:29:51.043]  Check them out.
[00:29:53.846 --> 00:29:54.767]  We're on the march.
[00:29:55.248 --> 00:29:56.850]  The Empire's on the run.
[00:29:57.771 --> 00:30:00.454]  Alex Jones and the GCN Radio Network.
[00:30:03.493 --> 00:30:05.454]  You've asked for them and now they're here!
[00:30:05.554 --> 00:30:16.258]  Hello folks, Alex Jones introducing you to the new Berkey PF2 Fluoride and Arsenic Reduction Elements for exclusive use with the Berkey Light's Black Berkey Purification Elements.
[00:30:16.638 --> 00:30:21.160]  The Berkey's PF2 simply screw onto the stem of the Black Berkey Purification Element.
[00:30:21.220 --> 00:30:32.564]  When used, water flow through the purification elements where pathogenic bacteria, harmful chemicals, radon-222, heavy metals, nitrates, foul taste and odors are separated from the water.
[00:30:33.144 --> 00:30:40.012]  The water then flows through the PF2 elements, where fluoride, arsenic, and other residual heavy metal ions are separated.
[00:30:40.392 --> 00:30:42.534]  Your purified water is now ready!
[00:30:43.035 --> 00:30:48.000]  If you have fluoride or arsenic in your water, you need the Berkey PF2 host filter elements.
[00:30:48.321 --> 00:30:54.447]  Get a set of two for only $49, or get two sets for only $89 by calling New Millennium at 888-
[00:30:55.128 --> 00:30:55.388]  803-4438.
[00:30:55.428 --> 00:30:58.849]  And tell them Alex Jones sent you.
[00:30:59.089 --> 00:31:01.950]  That's toll free.
[00:31:01.970 --> 00:31:02.650]  888-803-4438.
[00:31:02.770 --> 00:31:11.012]  This is Wendy Malek from Just Shoot Me, here to tell you about Pets 911, a free public service changing the way we care for pets in every community nationwide.
[00:31:11.152 --> 00:31:15.333]  Across the country there are thousands of healthy adoptable pets waiting for a loving home every day.
[00:31:15.553 --> 00:31:16.193]  By calling 1-888-PETS-911,
[00:31:18.274 --> 00:31:21.237]  We're visiting 1-888-PETS-911-DOT-ORG.
[00:31:21.398 --> 00:31:27.184]  You will find the location of your closest adoption facility as well as tons of other information you need to know as a responsible pet owner.
[00:31:27.384 --> 00:31:29.006]  So when thinking adoption, think Pets 911.
[00:31:32.961 --> 00:31:34.661]  Soon the mark of the beast will be enforced.
[00:31:34.842 --> 00:31:36.882]  Those that receive it will receive the wrath of God.
[00:31:37.062 --> 00:31:37.742]  Prepare yourself.
[00:31:37.922 --> 00:31:41.603]  Find out who the beast is and how to avoid his mark with this free book offer.
[00:31:41.763 --> 00:31:47.505]  Call toll-free 888-211-1715 and receive the book, The Bible Says, for free.
[00:31:47.545 --> 00:31:48.925]  There is absolutely no obligation.
[00:31:49.105 --> 00:31:51.746]  No one will call you and your number will not be sold to telemarketers.
[00:31:51.846 --> 00:31:53.447]  We just want to make sure you know the truth.
[00:31:53.667 --> 00:31:56.507]  Get your free book, The Bible Says, by calling toll-free 888-211-1715.
[00:31:56.567 --> 00:31:57.308]  Again, that's 888-211-1715.
[00:32:04.139 --> 00:32:07.881]  For a while now, you've been hearing about Energize Water and what it can do for your health.
[00:32:08.141 --> 00:32:11.603]  But have you taken the next step and actually experienced Energize Water?
[00:32:11.863 --> 00:32:16.705]  It's absolutely incredible what you'll experience while using the Energize product from Aqua Northwest.
[00:32:17.005 --> 00:32:21.287]  You've seen the banner on GCNlive.com, but have you experienced the power of the pyramid?
[00:32:21.488 --> 00:32:24.629]  We all know that negative energy can make you sick at home or in the office.
[00:32:24.809 --> 00:32:29.031]  But the Energy Pyramid from Aqua Northwest wipes out that negative energy within a 125-foot diameter.
[00:32:30.572 --> 00:32:38.938]  After one hour, negative energy fields should be raised to a positive level, resulting in you and others in the area to feel wonderfully energized, among other possible health benefits.
[00:32:39.158 --> 00:32:43.821]  Just check out what others are saying by reading the exciting testimonials at Aquanorthwest.com.
[00:32:43.981 --> 00:32:47.283]  Call Aquanorthwest.com and they'll find the right energized product for you.
[00:32:47.483 --> 00:32:51.506]  Call now for a free catalog, toll-free, 888-AQUA-NW.
[00:32:51.746 --> 00:32:54.728]  That's toll-free, 888-727-8269.
[00:32:55.269 --> 00:32:58.651]  And experience the exciting benefits of positively charged water.
[00:32:58.851 --> 00:33:00.452]  Or simply visit Aquanorthwest.com.
[00:33:08.375 --> 00:33:10.296]  Waging war on corruption.
[00:33:10.756 --> 00:33:13.597]  Alex Jones on the GCM Radio Network.
[00:33:16.198 --> 00:33:22.661]  Coming up in a few minutes, Carol W. LaGrasse, President of Property Rights Foundation of America.
[00:33:23.881 --> 00:33:27.803]  Talk about cities may cease homes, or Economic Development Court says.
[00:33:29.571 --> 00:33:33.812]  Also, Chinese company about to buy Unicold for $18.5 billion.
[00:33:33.832 --> 00:33:40.253]  They're also on the verge of buying Maytag, another American corporation, one of our few manufacturers left.
[00:33:41.194 --> 00:33:42.594]  This is getting worse and worse.
